"","blog.txt","news.txt","twitter.txt"
"third one",4,1,2
"third party",12,2,1
"third quarter",2,5,2
"third round",1,5,4
"third straight",1,5,1
"third wheel",3,1,3
"third year",4,1,5
"thirty years",11,1,3
"thomas jefferson",13,1,13
"thomas will",1,1,1
"thoroughbred racing",1,1,1
"thou shalt",6,1,5
"though always",4,1,2
"though certainly",2,1,2
"though didnt",9,2,6
"though doesnt",5,2,1
"though happy",2,1,3
"though just",20,1,16
"though least",1,1,2
"though like",9,1,8
"though lost",2,1,1
"though many",17,3,1
"though much",11,1,1
"though never",15,2,4
"though new",6,1,1
"though people",7,1,6
"though pretty",2,1,2
"though probably",5,1,3
"though really",13,1,5
"though says",3,1,1
"though us",2,1,1
"though wasnt",2,1,4
"though will",19,1,4
"though youre",1,1,5
"thought best",9,1,2
"thought better",12,1,3
"thought day",2,1,18
"thought done",3,1,5
"thought first",5,1,3
"thought good",27,1,5
"thought id",72,1,57
"thought just",25,1,18
"thought might",40,1,15
"thought nothing",5,1,1
"thought people",8,1,3
"thought process",8,2,3
"thought real",1,1,2
"thought said",5,1,13
"thought thing",1,1,8
"thought well",3,2,2
"thousand dollars",5,1,2
"thousand oaks",1,1,1
"thousand times",10,1,6
"thousands dollars",8,1,1
"thousands miles",8,1,2
"thousands miles away",5,1,1
"thousands people",14,2,2
"threatened kill",3,1,1
"three big",1,2,1
"three blocks",2,1,1
"three cars",1,1,1
"three children",11,1,1
"three days",72,11,34
"three different",30,3,10
"three four",31,3,2
"three games",1,4,3
"three half",11,1,1
"three half hours",1,1,1
"three hours",30,5,21
"three men",12,2,4
"three months",50,10,13
"three people",14,2,6
"three points",3,3,1
"three quarters",7,1,2
"three runs",1,1,1
"three stooges",1,1,6
"three three",1,1,3
"three times",71,10,25
"three times day",5,1,1
"three times week",12,1,1
"three types",8,1,1
"three us",17,1,6
"three weeks",44,7,10
"three weeks ago",14,2,1
"three years",111,24,18
"three years ago",19,4,4
"threw yards",1,1,1
"thrift stores",9,1,1
"thrilled hear",2,1,1
"throughout city",7,3,1
"throughout day",35,2,6
"throughout life",9,1,3
"throughout new",2,1,1
"throughout night",5,2,1
"throughout region",1,1,1
"throughout state",2,1,1
"throughout week",6,2,4
"throughout world",22,1,2
"throw good",2,1,1
"throw support",1,1,1
"throw support behind",1,1,1
"throws us",2,1,2
"thurgood marshall",2,1,2
"thursday afternoon",5,4,2
"thursday friday",9,1,10
"thursday january",1,1,2
"thursday january th",1,1,1
"thursday march",2,1,5
"thursday may",7,2,7
"thursday morning",14,2,4
"thursday night",28,6,39
"thursday nights",3,1,3
"thursday pm",4,1,17
"thursday will",1,1,5
"ticket sales",1,1,5
"tickets advance",2,2,1
"tickets available",2,3,12
"tickets bought",1,1,2
"tickets door",1,1,2
"tickets left",1,1,7
"tickets sale",1,1,8
"tickets sold",4,2,10
"tickets will",2,3,11
"tied one",1,1,1
"tiger woods",2,2,13
"tight end",1,3,1
"tile floor",1,1,1
"till next",6,1,9
"till next time",3,1,1
"tim burton",5,1,5
"tim tebow",1,2,31
"time “",4,1,3
"time add",5,1,3
"time already",4,1,3
"time also",28,1,3
"time american",2,1,1
"time anything",8,2,5
"time anything else",1,1,2
"time arizona",1,1,1
"time around",54,4,19
"time bill",2,1,1
"time came",15,1,1
"time can",56,2,17
"time capsule",1,1,1
"time change",10,1,35
"time clean",7,1,3
"time closed",2,1,2
"time college",1,1,1
"time crunch",1,1,1
"time damage",1,1,1
"time day",38,1,18
"time discuss",2,1,1
"time dog",1,1,1
"time dont",15,1,32
"time dont think",4,1,2
"time drawing",1,1,1
"time drive",5,1,4
"time eat",6,2,8
"time end",6,1,4
"time even",27,1,6
"time ever",15,1,18
"time family",16,1,25
"time fight",1,1,2
"time film",2,1,2
"time four",5,2,1
"time frame",18,1,2
"time get",104,2,150
"time get back",6,1,9
"time getting",13,1,16
"time go",50,1,101
"time goes",15,1,11
"time great",10,1,12
"time guys",3,1,9
"time heading",2,1,2
"time heal",2,1,1
"time health",2,1,1
"time hear",15,1,18
"time heard",10,3,4
"time hes",4,1,6
"time history",12,1,5
"time hit",3,1,20
"time hope",10,1,13
"time hour",5,1,1
"time husband",6,1,1
"time ill",14,1,23
"time im",36,1,62
"time immediately",2,1,1
"time isnt",4,1,2
"time issue",1,1,1
"time just",60,1,30
"time know",25,1,7
"time last",27,2,33
"time late",4,2,1
"time lately",4,1,1
"time later",10,1,1
"time life",26,1,23
"time literally",2,1,1
"time little",17,1,4
"time looked",7,1,4
"time love",7,1,20
"time magazine",5,1,5
"time make",39,2,48
"time making",18,2,3
"time management",16,2,4
"time many",12,1,4
"time may",12,1,11
"time minutes",12,3,1
"time money",21,1,14
"time months",6,1,5
"time muscles",1,1,1
"time new",18,1,20
"time one",41,2,18
"time open",9,1,5
"time paper",1,1,1
"time pass",4,1,3
"time passes",11,1,5
"time patience",3,1,2
"time period",24,1,4
"time reach",5,1,1
"time reason",4,1,1
"time reflect",2,1,5
"time run",7,1,8
"time running",8,1,4
"time s",1,1,2
"time said",17,5,4
"time saw",17,1,26
"time says",2,1,3
"time school",8,2,5
"time season",3,3,4
"time seconds",1,2,2
"time see",29,3,71
"time seen",2,1,3
"time sees",3,1,1
"time sharing",1,1,2
"time since",47,14,25
"time slot",2,1,6
"time slow",1,1,3
"time someone",7,1,13
"time something",14,2,8
"time soon",11,2,18
"time space",15,1,4
"time spent",33,1,12
"time take",24,2,24
"time thats",2,2,8
"time things",11,1,1
"time three",4,1,1
"time time",95,2,35
"time today",14,1,29
"time told",8,2,2
"time took",12,2,3
"time tuesday",2,1,1
"time two",17,2,7
"time us",25,1,13
"time visit",12,2,2
"time warner",3,1,12
"time wasnt",4,1,3
"time week",5,1,12
"time well",18,2,12
"time went",27,1,1
"time will",92,2,54
"time will tell",12,1,11
"time worry",3,1,1
"time wouldnt",2,1,2
"time year",85,9,55
"time years",9,1,22
"time young",3,1,2
"time youre",4,1,21
"timely manner",3,1,3
"times always",6,1,3
"times book",3,1,1
"times day",34,2,18
"times didnt",1,1,4
"times even",9,1,1
"times go",2,1,4
"times head",1,1,1
"times hes",2,1,2
"times last",8,2,3
"times likely",5,2,2
"times month",1,2,1
"times much",5,1,1
"times now",12,1,4
"times said",6,1,1
"times since",7,1,1
"times time",6,1,3
"times use",2,1,1
"times wait",1,1,1
"times week",41,1,10
"times year",12,2,4
"timing everything",1,1,3
"tina turner",1,1,2
"tips resources",1,1,1
"tired im",2,1,8
"titles one",3,1,1
"toasted sesame",1,1,1
"today almost",5,1,4
"today another",6,1,3
"today better",2,1,5
"today despite",2,1,3
"today great",3,1,41
"today hopefully",2,1,10
"today ive",5,1,8
"today just",17,1,52
"today love",4,1,40
"today may",12,1,6
"today might",3,1,6
"today noon",1,1,15
"today nothing",2,1,2
"today people",4,1,4
"today said",5,1,7
"today see",8,1,17
"today show",4,2,19
"today special",2,1,2
"today start",3,1,6
"today still",9,2,22
"today take",2,1,11
"today trust",1,1,1
"today tuesday",3,1,3
"today us",5,2,4
"today will",44,1,75
"today wouldnt",1,1,1
"todays world",5,2,6
"todo list",13,2,25
"together build",1,1,1
"together even",5,1,1
"together group",1,1,2
"together just",10,1,2
"together make",19,2,9
"together next",3,1,3
"together show",2,1,2
"together support",2,1,1
"together two",2,1,1
"told can",4,1,7
"told even",3,1,2
"told get",4,1,8
"told go",13,1,3
"told go back",1,1,1
"told going",8,2,1
"told guys",1,1,4
"told hes",1,1,3
"told hospital",2,1,1
"told im",4,1,14
"told judge",1,2,1
"told looked",2,1,1
"told must",2,1,1
"told new",6,1,2
"told people",7,1,1
"told reporters",4,6,1
"told son",1,1,2
"told time",2,1,2
"told truth",7,1,2
"told tv",1,1,1
"told us",58,1,23
"told years",4,1,2
"toll free",2,1,2
"tom brady",1,1,19
"tom hanks",8,1,8
"tomato onion",1,1,1
"tomato soup",5,1,6
"tomorrow may",5,1,7
"tomorrow morning",17,1,75
"tomorrow new",2,1,6
"tomorrow night",12,1,154
"tomorrow today",4,1,5
"toms river",1,2,1
"ton fun",2,1,4
"tonight get",1,1,25
"tony bennett",2,1,2
"tony stewart",1,1,1
"took account",2,1,2
"took advantage",7,2,3
"took away",13,1,6
"took car",1,1,4
"took day",5,1,2
"took get",2,1,4
"took job",4,1,1
"took lead",2,2,3
"took long",20,3,23
"took long time",6,2,1
"took office",4,4,3
"took part",15,2,3
"took place",62,4,7
"took shot",6,1,3
"took third",1,2,1
"took turn",2,1,2
"took two",13,1,9
"took two weeks",3,1,2
"took us",33,1,4
"took year",7,2,2
"took years",10,3,1
"tools help",3,1,2
"tools job",1,1,2
"tools need",2,1,1
"top bottom",22,1,4
"top center",1,1,3
"top dresser",3,1,2
"top five",8,3,7
"top list",9,1,10
"top new",3,1,2
"top percent",1,2,1
"top performer",1,1,1
"top picks",3,1,2
"top priority",6,1,1
"top team",1,2,3
"top teams",1,1,1
"top ten",20,1,20
"top three",7,2,10
"top two",8,2,2
"top winners",1,1,1
"total cost",7,1,2
"total costs",2,1,1
"total number",4,1,1
"total six",2,1,1
"total us",1,1,1
"tote bag",4,1,5
"touch one",1,1,1
"touch reality",1,1,1
"touch screen",2,1,9
"touches many",1,1,1
"tough decision",1,1,3
"tough decisions",1,1,2
"tough times",3,1,3
"tough win",1,1,2
"tour april",1,1,1
"tour bus",3,1,1
"tour california",1,2,3
"tour event",1,1,1
"tour guide",10,1,3
"tour starts",2,1,4
"tour stop",2,1,3
"tour support",1,1,1
"tour will",3,1,7
"tournament play",1,1,1
"toward end",15,1,3
"town always",1,1,2
"town brought",1,1,1
"town can",4,1,5
"town center",3,2,3
"town hall",12,1,11
"town make",1,1,1
"town square",3,1,2
"track coach",1,1,1
"track field",6,4,6
"track record",21,2,3
"tracking system",1,1,1
"trade center",15,1,1
"trade deadline",1,1,2
"trade show",2,1,13
"traffic flow",1,1,1
"traffic jams",3,1,2
"traffic one",1,1,1
"train station",15,1,7
"training camp",6,1,17
"training center",2,1,2
"training dont",1,1,4
"training going",3,1,1
"training program",2,2,4
"trans fats",1,2,1
"transfer data",2,1,1
"transfer students",1,1,1
"trash can",6,1,9
"trash cans",2,2,4
"trayvon martin",6,3,15
"trayvon martins",1,1,3
"treasury department",3,2,1
"treatment plant",1,2,1
"trees will",3,1,1
"tried figure",5,1,1
"tried give",3,1,3
"tried help",1,1,1
"tried make",22,3,4
"tried reach",1,1,1
"tried take",7,1,3
"tries make",4,1,4
"trillion debt",1,1,2
"trinity college",1,1,1
"trip back",11,1,7
"trip florida",2,1,2
"trip going",1,1,5
"trip ive",1,1,2
"trip lifetime",2,1,1
"trip weekend",4,1,2
"triple crown",4,1,2
"triple digits",1,1,1
"troops afghanistan",1,2,2
"trouble finding",5,1,5
"truck driver",8,2,3
"true colors",4,2,7
"true friend",3,1,7
"true home",1,1,1
"true passion",2,1,1
"true purpose",2,1,1
"true sometimes",1,1,1
"true still",7,1,2
"true test",1,1,2
"truly believe",12,1,4
"truly care",1,1,3
"trust fund",2,1,1
"truth even",4,1,4
"truth matter",7,1,1
"truth will",15,1,9
"try avoid",8,1,5
"try better",5,1,6
"try bring",2,1,4
"try fight",1,1,2
"try find",27,2,12
"try get",58,5,50
"try hard",13,1,11
"try help",9,1,4
"try just",6,2,5
"try later",2,1,5
"try least",2,1,3
"try look",8,1,4
"try make",46,1,39
"try one",12,1,16
"try recruit",1,1,1
"try stay",5,1,2
"try take",10,3,5
"try try",2,1,3
"trying avoid",5,1,3
"trying best",14,1,9
"trying break",3,1,5
"trying change",5,1,1
"trying convince",11,1,4
"trying draw",1,1,1
"trying fight",3,1,1
"trying figure",39,3,63
"trying figure whats",1,1,2
"trying fill",2,1,1
"trying find",57,2,50
"trying get",99,7,139
"trying give",4,2,2
"trying hard",14,1,32
"trying hurt",3,2,2
"trying keep",21,1,33
"trying locate",2,1,2
"trying look",4,1,4
"trying make",53,8,41
"trying manage",1,1,1
"trying prevent",2,1,1
"trying push",5,1,1
"trying really",2,1,4
"trying run",5,2,4
"trying save",8,1,3
"trying scare",1,1,1
"trying sell",7,1,8
"trying stay",2,2,10
"trying take",13,1,10
"trying win",5,1,4
"tucked away",11,2,1
"tuesday afternoon",1,2,3
"tuesday day",2,1,2
"tuesday evening",10,1,1
"tuesday first",2,3,2
"tuesday got",1,1,1
"tuesday march",5,1,5
"tuesday morning",9,4,5
"tuesday night",16,10,14
"tuesday said",1,2,1
"tuesday two",1,1,2
"tuesday wednesday",5,1,3
"tuesday will",4,1,5
"tuesdays thursdays",1,1,1
"turn another",3,1,2
"turn away",8,1,6
"turn events",5,1,3
"turn heat",14,2,3
"turn last",3,1,2
"turn lights",4,1,7
"turn one",6,1,7
"turn page",4,1,3
"turn right",3,1,4
"turn signals",2,1,1
"turn things",3,1,1
"turn water",3,1,1
"turn way",1,1,1
"turn worse",6,1,1
"turned around",32,1,6
"turned away",12,1,2
"turned back",25,1,5
"turned car",1,1,1
"turned year",1,1,1
"turner said",1,1,1
"turning around",5,1,3
"tv ad",1,1,1
"tv news",5,1,6
"tv radio",2,1,3
"tv series",18,2,8
"tv show",35,2,56
"tv shows",16,1,22
"tv star",2,1,1
"twelve years",11,1,1
"twice day",17,1,4
"twice first",2,2,2
"twice year",6,1,4
"twin brother",6,2,3
"twin cities",4,2,6
"twin towers",3,2,2
"twists turns",14,1,1
"twitter accounts",4,1,20
"twitter feed",2,1,30
"twitter followers",3,1,28
"two assists",1,3,1
"two bedroom",3,1,1
"two best",8,1,12
"two boys",18,2,3
"two can",6,1,5
"two categories",2,2,2
"two centuries",8,1,1
"two children",23,6,1
"two choices",4,2,3
"two dads",1,1,2
"two days",109,7,93
"two decades",21,5,1
"two different",56,3,18
"two dozen",4,1,2
"two flights",2,1,1
"two four",7,1,1
"two free",1,1,5
"two free throws",1,1,2
"two friends",12,2,5
"two games",7,7,8
"two good",6,1,5
"two great",6,2,11
"two groups",10,1,3
"two half",23,1,14
"two hours",56,3,41
"two huge",2,1,3
"two hundred",9,1,4
"two important",4,1,3
"two kids",21,2,5
"two large",9,1,2
"two left",3,1,5
"two little",18,1,4
"two little girls",4,1,1
"two local",2,1,1
"two made",2,1,1
"two men",31,5,6
"two minute",2,1,4
"two months",45,10,18
"two morning",1,1,2
"two names",2,1,1
"two new",20,3,23
"two nights",11,1,5
"two old",1,1,3
"two outs",1,1,1
"two pairs",7,1,1
"two parties",4,1,1
"two past",1,1,1
"two people",39,1,26
"two per",4,1,1
"two rock",1,1,1
"two seasons",8,5,2
"two separate",20,2,4
"two sets",9,1,3
"two shows",2,1,6
"two sides",17,5,4
"two sisters",5,1,3
"two small",11,1,4
"two start",1,1,1
"two straight",3,1,4
"two strong",1,1,2
"two teachers",1,1,2
"two teams",7,3,7
"two terms",2,2,1
"two things",63,2,21
"two three",53,5,6
"two trips",3,1,1
"two us",17,1,8
"two ways",10,1,5
"two weekends",4,1,2
"two weeks",157,19,95
"two weeks ago",24,5,7
"two well",2,1,1
"two went",3,1,1
"two will",8,1,2
"two women",25,5,6
"two words",9,1,27
"two worlds",4,1,1
"two wrongs",1,1,3
"two years",165,33,40
"two years ago",28,11,8
"two years old",10,1,1
"ty lawson",1,1,6
"type diabetes",1,2,6
"type like",1,1,2
"types can",3,1,1
"u u",3,25,74
"u u u",1,17,3
"unable get",6,1,1
"unborn child",3,1,1
"uncle sam",3,2,3
"understand care",1,1,2
"understand even",4,1,2
"understand really",3,1,1
"understand things",1,1,4
"understand work",2,1,1
"understanding role",1,1,1
"underway time",1,1,1
"undoubtedly will",1,1,1
"unemployment rate",6,8,8
"unified school",1,2,2
"unintended consequences",5,1,1
"union leaders",1,2,1
"united church",1,2,1
"united church christ",1,2,1
"united kingdom",14,3,3
"united nations",29,4,5
"united states",236,31,45
"universal language",2,1,2
"universal studios",1,1,7
"university arizona",1,1,2
"university california",9,1,2
"university chicago",28,1,1
"university cincinnati",1,1,3
"university hospital",1,1,1
"university illinois",2,3,2
"university minnesota",1,1,1
"university new",7,2,3
"university new mexico",1,1,1
"university north",2,3,1
"university president",4,1,1
"university professors",3,1,1
"university said",1,1,1
"university san",1,2,1
"university south",2,1,2
"unless course",11,1,5
"unless youre",4,1,18
"unlike anything",5,1,1
"unlike many",5,1,1
"uphill battle",2,2,2
"upload photos",7,1,2
"upon us",25,1,14
"upper deck",1,1,1
"ups downs",23,1,8
"upset see",2,1,1
"upstairs bar",3,1,1
"urban development",2,1,1
"us access",4,1,1
"us air",2,1,3
"us alone",4,1,2
"us along",10,1,2
"us ambassador",2,2,2
"us anything",1,1,3
"us army",9,1,5
"us attorney",1,4,3
"us back",24,1,24
"us bank",1,1,4
"us believe",22,3,4
"us big",3,1,3
"us border",2,1,1
"us can",39,1,41
"us canadian",3,1,1
"us census",4,1,1
"us central",1,1,1
"us children",4,1,1
"us cities",3,2,1
"us citizen",1,1,3
"us closer",5,1,3
"us come",6,2,5
"us company",2,1,2
"us east",1,3,4
"us east coast",1,1,2
"us economy",2,2,3
"us efforts",1,1,1
"us enjoy",4,1,4
"us face",4,1,1
"us flag",2,1,1
"us food",3,1,3
"us game",1,1,5
"us go",17,1,10
"us going",11,1,5
"us government",16,1,5
"us govt",1,3,3
"us great",7,1,18
"us head",2,1,3
"us help",6,1,20
"us history",7,1,12
"us home",5,2,2
"us hope",5,1,11
"us house",5,4,2
"us immigration",2,4,1
"us interest",1,1,1
"us job",2,1,1
"us keep",6,1,5
"us know",58,1,280
"us last",12,1,12
"us lawmakers",1,1,1
"us like",18,1,16
"us looking",6,1,7
"us mail",5,1,1
"us map",1,1,2
"us market",1,1,2
"us marshals",1,1,1
"us mention",1,1,2
"us military",18,6,4
"us money",2,1,1
"us nato",2,1,1
"us navy",3,3,3
"us need",9,1,10
"us office",1,1,1
"us oil",3,1,1
"us one",34,2,12
"us open",5,4,10
"us opportunity",6,1,1
"us outside",2,1,1
"us people",6,1,1
"us politics",1,1,2
"us population",1,1,1
"us power",1,1,1
"us president",7,1,2
"us realize",7,1,1
"us review",1,1,1
"us right",8,2,6
"us right now",1,1,2
"us says",3,1,2
"us sen",1,1,1
"us senate",2,3,3
"us senators",1,1,1
"us south",1,1,1
"us stand",2,1,1
"us stay",6,1,6
"us stocks",1,1,2
"us supreme",8,3,1
"us supreme court",7,3,1
"us team",1,3,3
"us tonight",1,1,49
"us troops",3,2,2
"us use",14,1,6
"us virgin",2,1,1
"us virgin islands",2,1,1
"us walk",4,1,4
"us watch",5,1,5
"us way",9,1,8
"us will",42,2,24
"us win",2,2,7
"us without",6,2,4
"us young",2,1,2
"use cover",2,1,1
"use drug",1,1,1
"use force",5,3,1
"use free",1,1,3
"use fresh",2,1,2
"use government",1,1,1
"use knowledge",1,1,1
"use least",9,1,1
"use low",1,1,1
"use money",9,1,2
"use new",6,1,9
"use number",2,1,3
"use people",3,1,1
"use power",7,2,2
"use save",1,1,2
"use something",8,2,2
"use wisely",1,1,1
"use word",25,2,11
"used cars",2,1,3
"used good",2,1,4
"used government",1,1,1
"used make",18,1,7
"used manufacture",1,1,1
"used many",9,1,2
"used pay",2,1,1
"used performing",1,1,1
"used power",3,1,1
"used see",3,1,4
"used similar",2,1,1
"used want",1,1,2
"used work",9,1,6
"using four",1,1,1
"using new",8,1,4
"using paint",1,1,1
"using term",3,1,2
"usual suspects",7,1,2
"usually best",1,1,1
"usually give",3,1,1
"usually go",7,1,6
"usually minutes",1,1,1
"usually much",3,1,1
"usually one",7,1,1
"usually pretty",6,1,1
"usually requires",1,1,1
"usually turn",2,1,1
"usually way",2,1,3
"v wade",2,1,1
"valid points",3,1,1
"valley road",1,1,1
"valuable player",1,1,1
"value freedom",1,1,1
"value get",2,1,2
"vampire slayer",1,1,1
"van buren",1,1,2
"van den",1,1,1
"van gundy",3,1,6
"van ness",2,1,3
"van winkle",1,1,1
"vanilla bean",7,1,2
"vanity fair",2,1,2
"vantage point",6,1,3
"varying degrees",2,1,2
"vast majority",22,6,1
"vastly different",5,1,1
"vegas strip",3,2,1
"vegetarian options",1,1,1
"veggie burgers",1,1,1
"vehicle registration",2,1,1
"vending machines",3,1,2
"verge tears",3,1,1
"verizon wireless",1,1,2
"version right",1,1,1
"vested interest",2,3,1
"veterans day",3,1,14
"via email",25,1,10
"via twitter",2,1,28
"viable option",5,1,1
"vice president",16,19,6
"victims families",1,1,2
"vidal sassoon",1,1,6
"video audio",2,1,4
"video footage",3,1,2
"video game",14,1,25
"video games",32,1,32
"video showed",1,1,1
"video showing",1,1,2
"video tape",2,2,1
"vietnam war",8,2,1
"viewers will",1,1,2
"village near",1,1,1
"village voice",3,1,1
"violent criminals",1,1,1
"virgin america",3,1,1
"virgin islands",2,1,1
"visit awesome",1,1,1
"visit home",2,1,3
"visit place",5,1,1
"visit website",10,1,8
"vital part",1,1,1
"voice head",8,1,2
"voice keeps",1,1,1
"voice mail",3,1,4
"voice one",1,1,2
"voice shes",1,1,1
"volleyball player",1,1,1
"volunteer one",1,1,1
"vote bill",1,1,2
"vote day",1,1,1
"vote november",1,1,3
"vote vote",4,1,4
"vote yes",1,1,9
"voted favor",1,1,1
"voters will",3,2,2
"w bush",9,2,6
"w th",1,2,7
"wagging tail",2,1,1
"wait another",3,1,5
"wait another day",1,1,1
"wait extra",1,1,1
"wait get",23,1,86
"wait hour",2,1,1
"wait long",9,1,12
"wait longer",2,1,3
"wait months",2,1,3
"wait see",68,2,349
"wait staff",1,1,2
"wait years",1,1,1
"waiting area",6,1,1
"waiting game",1,1,6
"waiting happen",5,2,4
"waiting line",4,1,16
"waiting list",6,2,8
"waiting long",2,2,4
"waiting long time",1,1,1
"waiting room",26,1,3
"waiting rooms",1,1,1
"waiting see",9,3,20
"wake middle",2,1,2
"wake middle night",2,1,2
"wake morning",5,1,12
"wakeup call",4,1,1
"walk along",6,2,4
"walk around",30,1,28
"walk back",9,1,2
"walk door",7,1,6
"walk front",1,1,1
"walk home",5,1,10
"walk room",2,1,4
"walked outside",4,1,2
"walker will",2,1,3
"walking around",39,3,36
"walking past",8,2,4
"walking rain",2,1,4
"walking shoes",5,1,2
"wall filled",2,1,1
"wall street",52,8,25
"wall street journal",12,2,10
"want able",17,1,6
"want another",4,1,4
"want anymore",2,1,2
"want anything",12,1,6
"want back",5,1,18
"want believe",10,1,5
"want build",2,2,6
"want change",10,1,18
"want check",11,2,9
"want come",9,2,33
"want comment",1,1,1
"want continue",9,1,1
"want daughter",3,1,3
"want deal",2,1,6
"want discuss",4,1,4
"want drive",4,1,3
"want even",8,1,5
"want everyone",8,1,4
"want everything",4,1,4
"want fresh",1,1,1
"want get",63,6,121
"want get back",3,1,2
"want give",38,1,30
"want give away",2,1,4
"want go",90,5,198
"want go back",10,1,13
"want help",15,1,23
"want hit",5,1,7
"want hurt",7,1,3
"want improve",1,1,1
"want join",15,1,17
"want keep",27,1,16
"want know",105,3,119
"want lead",1,1,1
"want learn",8,1,24
"want look",33,1,16
"want make",65,2,52
"want make sure",14,2,9
"want miss",10,1,26
"want move",9,2,15
"want much",4,1,4
"want next",4,1,5
"want nothing",7,2,4
"want now",2,1,10
"want one",20,1,58
"want part",6,1,7
"want people",19,1,18
"want play",18,3,23
"want post",4,1,3
"want press",1,1,4
"want punch",2,1,10
"want put",17,5,13
"want really",8,1,4
"want rest",2,1,3
"want run",21,1,11
"want see",84,5,160
"want show",20,1,8
"want someone",13,1,21
"want something",28,2,34
"want stab",1,1,1
"want start",17,1,22
"want stop",12,2,4
"want straight",1,1,1
"want support",2,1,10
"want tell",16,1,19
"want thank",26,1,20
"want thats",1,1,5
"want told",2,1,1
"want turn",3,2,3
"want use",27,5,18
"want wait",9,1,1
"want well",6,1,1
"want win",6,1,23
"wanted change",5,1,2
"wanted come",4,1,4
"wanted dance",2,1,1
"wanted get",32,2,9
"wanted go",42,1,17
"wanted keep",15,1,1
"wanted know",39,4,23
"wanted left",1,1,1
"wanted make",49,2,17
"wanted nothing",4,1,1
"wanted one",16,2,3
"wanted part",4,1,2
"wanted run",2,2,2
"wanted say",11,1,44
"wanted see",49,3,28
"wanted sign",1,1,1
"wanted something",26,1,2
"wanted start",4,1,3
"wanted take",19,2,2
"wanted work",5,2,2
"wanting get",5,1,2
"wanting go",3,1,4
"wanting play",4,1,1
"wants another",2,1,1
"wants come",5,1,12
"wants get",9,1,15
"wants know",19,1,17
"wants make",15,3,9
"wants needs",7,1,1
"wants play",6,3,13
"wants see",14,1,14
"wants talk",2,1,7
"war going",1,1,3
"war room",5,1,3
"war s",1,1,1
"war terror",7,1,1
"war zones",2,1,1
"warm milk",1,1,2
"warm weather",12,1,16
"warm welcome",5,1,8
"warner bros",3,2,4
"warning signs",5,2,1
"wash away",3,1,3
"washing machine",9,1,9
"washington capitals",2,2,4
"washington dc",35,12,43
"washington dont",1,1,2
"washington nationals",2,1,3
"washington post",15,1,13
"washington redskins",1,1,6
"washington st",1,3,1
"washington state",10,2,4
"wasnt alone",2,1,2
"wasnt easy",1,1,1
"wasnt enough",15,1,8
"wasnt going",19,1,12
"wasnt good",4,1,9
"wasnt home",2,1,1
"wasnt just",9,1,3
"wasnt long",4,1,3
"wasnt much",16,2,1
"wasnt nearly",2,1,3
"wasnt one",5,1,5
"wasnt ready",2,1,3
"wasnt sure",22,2,10
"wasnt time",1,1,3
"wasnt yet",1,1,1
"waste time",39,1,65
"watch every",5,1,11
"watch every day",2,1,1
"watch film",3,2,1
"watch football",1,1,8
"watch new",4,1,6
"watch tv",13,2,30
"watched show",4,1,3
"watching movies",7,1,8
"watching reruns",1,1,2
"watching television",4,1,1
"water beer",2,1,1
"water bottles",5,2,2
"water earth",1,1,1
"water just",6,1,1
"water sugar",2,1,1
"water tank",2,1,1
"water water",5,1,4
"water will",8,1,1
"way another",25,1,5
"way around",35,2,27
"way back",67,2,47
"way beach",1,1,1
"way better",11,2,35
"way beyond",9,1,3
"way big",6,1,5
"way business",4,1,3
"way can",57,1,43
"way change",2,1,4
"way city",1,1,1
"way dont",10,1,17
"way drive",2,1,1
"way early",5,1,14
"way end",12,3,23
"way even",9,1,1
"way family",5,1,1
"way feel",13,1,8
"way forward",6,1,1
"way get",57,6,52
"way go",46,2,130
"way good",7,1,15
"way greeting",1,1,1
"way hard",2,1,2
"way high",1,1,2
"way im",15,1,30
"way keep",13,1,8
"way learn",7,1,5
"way life",36,2,9
"way like",27,1,9
"way made",8,1,3
"way make",44,2,28
"way make people",1,1,1
"way making",12,1,2
"way many",21,1,21
"way maybe",4,1,2
"way meet",5,1,3
"way new",9,1,8
"way people",20,1,5
"way played",1,1,3
"way please",3,1,7
"way prevent",3,1,1
"way public",3,1,1
"way really",4,1,2
"way right",8,1,7
"way saying",8,1,8
"way since",12,1,3
"way someone",3,1,2
"way spend",13,1,20
"way stay",1,1,10
"way take",5,1,7
"way thats",3,2,5
"way theyre",1,2,4
"way think",18,2,14
"way time",8,2,4
"way wasnt",1,1,1
"way way",16,1,13
"way will",24,1,13
"way win",2,1,4
"way world",9,1,5
"way years",1,1,2
"wayne county",3,3,5
"wayne state",3,2,1
"ways can",21,1,6
"ways just",4,1,1
"ways never",4,1,1
"ways reduce",1,1,1
"we’d like",4,1,1
"we’re going",31,2,1
"we’ve got",26,4,1
"wealthiest americans",1,2,1
"wear diaper",1,1,1
"wear like",2,1,3
"wear purple",1,1,2
"wearing black",7,3,5
"wearing dark",1,1,1
"wearing white",8,2,10
"weather cooperates",1,1,1
"weather day",1,1,2
"weather forecast",5,1,4
"weather like",4,1,4
"weather permitting",2,1,1
"weather seems",2,1,1
"weather service",1,2,2
"weather warmer",1,1,1
"web browsing",2,2,1
"web development",1,1,2
"web pages",1,1,2
"website said",1,1,2
"wed like",10,1,17
"wed never",1,1,2
"wed probably",1,1,2
"wedding gown",1,1,1
"wedding im",1,1,2
"wedding ring",2,1,6
