"","blog.txt","news.txt","twitter.txt"
"among first",4,4,3
"among many",15,2,2
"among men",6,1,2
"among others",19,3,3
"among things",11,3,3
"among top",3,2,3
"among us",14,1,5
"amount effort",2,1,1
"amount games",1,1,1
"amount money",14,4,3
"amount time",30,4,14
"amount work",4,2,5
"amusement park",3,2,3
"amy s",7,1,2
"amy winehouse",5,1,18
"anderson s",2,1,2
"andrew s",2,4,4
"android s",1,1,2
"android tablet",2,1,7
"angeles city",1,1,1
"angeles county",3,1,2
"angelina jolie",3,2,7
"anger management",1,1,4
"animated film",3,1,3
"ankle injury",1,1,1
"ann arbor",2,2,6
"ann romney",1,2,9
"ann s",4,1,3
"anna maria",1,1,1
"anna s",3,1,1
"anne hathaway",2,1,2
"anne s",6,1,2
"annie s",5,2,3
"announced last",3,6,2
"announced today",6,2,4
"announced tuesday",1,1,1
"annual event",5,2,1
"annual meeting",4,3,13
"annual rate",3,1,1
"another 1",3,1,3
"another 4",1,1,3
"another big",3,3,3
"another bottle",1,1,2
"another chance",10,3,13
"another chapter",4,1,4
"another city",5,1,5
"another co",1,1,1
"another co worker",1,1,1
"another company",6,1,2
"another day",35,1,100
"another example",20,3,4
"another game",1,1,5
"another girl",8,2,3
"another go",8,1,5
"another goal",1,1,2
"another good",3,1,10
"another half",1,1,4
"another high",1,1,1
"another issue",5,1,1
"another long",12,1,7
"another look",4,1,3
"another major",7,3,1
"another must",4,1,4
"another new",13,2,10
"another nice",2,1,1
"another one",75,2,51
"another option",3,1,2
"another part",7,1,3
"another player",1,1,2
"another reason",24,3,16
"another reminder",1,1,3
"another round",18,1,6
"another set",4,1,3
"another shot",5,2,6
"another small",5,2,1
"another source",3,1,1
"another star",2,1,2
"another state",4,2,6
"another team",1,1,2
"another time",17,1,11
"another way",24,2,9
"another week",13,1,10
"another winner",4,1,1
"another year",12,2,18
"answer phone",5,1,9
"answer question",34,1,21
"answer questions",25,2,17
"answer re",1,1,1
"answer yes",5,1,16
"answering questions",8,2,6
"anthony s",2,3,5
"anti abortion",3,1,1
"anti sharia",1,1,1
"anti smoking",2,1,1
"anybody else",6,1,20
"anybody really",1,1,1
"anybody s",3,1,3
"anyone choose",3,1,1
"anyone else",83,6,203
"anyone else like",1,1,1
"anyone ever",16,1,33
"anyone information",1,6,1
"anyone interested",10,1,23
"anyone s",32,3,28
"anyone think",5,2,11
"anyone time",1,1,1
"anyone trying",2,1,3
"anyone will",6,1,7
"anything away",4,1,3
"anything can",17,2,28
"anything else",70,5,41
"anything else d",1,2,1
"anything goes",15,1,1
"anything granted",1,1,1
"anything help",5,1,4
"anything just",14,2,15
"anything like",36,3,24
"anything love",3,1,2
"anything made",2,1,1
"anything said",1,1,1
"anything say",11,1,11
"anything take",1,1,1
"anything unusual",2,1,1
"anything ve",10,2,1
"anything without",1,1,7
"anything wrong",17,1,3
"anything yet",3,1,8
"anytime re",1,1,1
"anytime soon",12,3,33
"anyway want",1,1,1
"anywhere else",15,3,11
"anywhere without",5,1,1
"ap s",1,1,2
"apartment complex",7,2,6
"apartment get",1,1,1
"app will",1,1,4
"appeals court",2,2,1
"appears like",2,1,2
"appears one",1,1,1
"appears s",2,1,1
"apple pie",6,1,13
"apple s",7,7,9
"appreciate ù",1,1,1
"appreciate fact",1,1,1
"appreciate way",1,1,1
"approval ratings",1,1,2
"apps like",1,1,1
"april 1",7,3,5
"april 11",1,1,3
"april 12",5,3,4
"april 13",4,1,5
"april 14",1,2,4
"april 15",7,6,1
"april 16",6,2,3
"april 18",2,3,4
"april 19",2,1,5
"april 2",1,1,3
"april 20",2,3,7
"april 2010",2,1,2
"april 2012",16,1,5
"april 21",1,6,5
"april 23",5,1,2
"april 24",9,5,5
"april 25",4,2,3
"april 26",6,3,1
"april 27",7,2,4
"april 28",4,3,6
"april 29",7,1,6
"april 3",2,3,3
"april 30",10,4,4
"april 4",3,4,2
"april 6",2,2,3
"april 7",3,1,5
"april 8",5,2,2
"april 9",2,1,1
"april s",3,2,2
"arbor day",1,1,5
"arcade fire",3,1,1
"area including",2,2,1
"area like",3,2,1
"area need",3,1,1
"area public",1,1,2
"area s",9,4,6
"area will",5,1,4
"areas can",1,1,1
"areas will",3,1,1
"arena s",1,1,1
"argentina s",2,1,1
"arizona state",2,6,5
"armed forces",16,1,6
"armed robbery",4,1,1
"arms around",9,3,7
"around 10",4,1,7
"around 11",6,1,4
"around 12",1,1,4
"around 2",7,1,8
"around 5",6,1,7
"around 6",3,1,1
"around 7",5,1,7
"around bit",5,1,2
"around car",2,1,2
"around country",12,1,1
"around downtown",2,1,1
"around especially",1,1,2
"around floor",2,1,2
"around globe",14,3,4
"around just",6,1,4
"around last",2,1,4
"around league",1,1,2
"around like",21,1,13
"around live",1,1,1
"around midnight",3,1,3
"around much",10,1,2
"around new",6,1,1
"around noon",1,1,4
"around one",15,1,7
"around put",2,1,1
"around s",24,1,5
"around said",2,1,1
"around saying",4,1,3
"around second",1,1,1
"around see",13,1,8
"around stage",1,2,1
"around state",1,5,1
"around table",3,1,2
"around talking",1,1,1
"around thinking",2,1,1
"around time",31,2,12
"around town",13,3,16
"around ve",4,1,2
"around world",75,11,34
"around world including",1,1,1
"around years",3,1,1
"arrest people",1,1,2
"arrested charged",2,3,1
"arrive early",3,1,6
"art center",2,1,6
"art culture",2,1,1
"art deco",6,1,2
"art galleries",6,1,1
"art gallery",6,2,13
"art life",2,2,3
"art museum",6,5,18
"art music",1,1,6
"art project",6,1,4
"art shows",1,1,1
"art supplies",2,1,3
"art works",3,1,1
"art world",7,1,4
"arthur conan",1,1,1
"arthur conan doyle",1,1,1
"artist s",19,1,9
"artist will",1,2,2
"artistic director",2,3,3
"arts &",3,2,5
"arts & crafts",3,1,1
"arts center",1,2,13
"arts crafts",5,3,3
"arts culture",2,2,1
"arts program",1,1,2
"arts sciences",2,1,1
"asbury park",2,1,1
"ashes ashes",1,1,2
"ashton kutcher",1,2,5
"ask anyone",2,2,3
"ask long",2,1,1
"ask many",4,1,4
"ask new",2,1,2
"ask people",7,1,3
"ask question",14,2,15
"ask questions",32,3,25
"ask questions later",1,1,1
"ask really",4,1,3
"ask s",8,1,8
"ask tell",5,1,5
"ask us",2,2,9
"ask whether",7,1,1
"ask will",3,1,5
"asked comment",1,1,1
"asked first",3,1,2
"asked follow",1,1,4
"asked help",4,3,5
"asked like",3,1,3
"asked question",24,2,8
"asked said",3,1,5
"asked three",1,1,1
"asked us",9,1,6
"asked wanted",10,1,9
"asked whether",7,3,2
"asking question",3,1,9
"asking questions",9,1,7
"assassin s",1,1,1
"assembly line",3,1,4
"assistant director",1,1,2
"associated press",12,14,3
"association s",4,2,6
"assume s",3,1,4
"atlanta s",1,3,3
"atlantic city",1,13,8
"attempt get",5,1,2
"attempt one",1,1,1
"attempted murder",7,3,2
"attempting make",3,1,2
"attend college",1,1,1
"attend meeting",5,1,2
"attend school",5,2,1
"attended conference",1,1,1
"attended meeting",1,1,1
"attendees will",3,1,1
"attention back",1,1,1
"attention d",1,1,3
"attention detail",7,1,5
"attention people",3,1,1
"attention re",1,1,3
"attention will",1,1,1
"attitude era",1,1,1
"attorney general",10,8,3
"attorney general s",1,2,1
"attorney s",6,10,2
"auburn hills",1,2,1
"audience s",8,1,5
"audio recordings",1,1,1
"audio video",4,1,7
"aug 15",1,1,1
"aug 2",1,3,1
"august 2011",9,1,1
"austin s",4,1,35
"author s",35,3,2
"auto insurance",2,1,4
"auto show",1,1,4
"automatically get",1,1,1
"available new",4,1,1
"available online",7,1,10
"available purchase",9,1,1
"available us",6,2,4
"available year",2,1,1
"avant garde",3,2,7
"average person",5,1,8
"average price",1,2,1
"award will",3,1,1
"award winner",5,1,3
"award winning",25,2,20
"awards announced",1,1,2
"away come",1,1,8
"away entire",1,1,1
"away family",4,1,1
"away go",3,1,6
"away home",24,2,3
"away last",7,1,6
"away long",3,1,1
"away people",7,1,7
"away really",4,1,1
"away s",15,1,9
"away said",2,4,2
"away see",1,1,2
"away tears",3,1,1
"away think",8,1,1
"away ve",4,1,4
"away will",8,1,4
"awe inspiring",5,1,5
"awhile since",5,1,5
"b c",16,1,146
"b day",2,1,86
"babies born",3,1,1
"baby boomers",2,1,5
"baby born",7,2,4
"baby like",3,1,4
"baby s",32,1,23
"baby wipes",2,1,1
"bachelor s",11,1,1
"back ù",5,2,4
"back 2004",1,1,1
"back 2005",2,1,1
"back action",2,1,10
"back another",10,1,5
"back around",5,1,4
"back asleep",2,1,3
"back back",15,4,30
"back big",6,1,11
"back bit",8,1,2
"back buy",1,1,1
"back can",17,1,21
"back chris",1,1,2
"back college",5,1,4
"back come",1,1,7
"back community",4,1,1
"back corner",1,1,1
"back couple",5,1,5
"back days",10,1,3
"back deck",5,1,3
"back door",11,5,8
"back earlier",1,1,1
"back early",9,2,2
"back easy",1,1,1
"back economy",1,1,1
"back either",1,1,1
"back end",10,2,7
"back even",10,2,4
"back feet",7,1,1
"back forth",66,2,19
"back front",4,1,2
"back getting",4,1,3
"back home",91,5,80
"back inside",13,1,1
"back issue",1,1,1
"back just",14,1,16
"back later",13,1,10
"back life",21,1,21
"back looked",4,1,2
"back looked like",2,1,1
"back many",6,2,5
"back new",6,1,15
"back nice",1,1,5
"back now",13,2,28
"back old",15,1,15
"back one",15,1,14
"back original",8,1,2
"back pain",9,2,6
"back people",3,2,3
"back place",8,1,4
"back plan",5,1,4
"back plane",1,1,4
"back porch",9,1,3
"back problems",2,1,2
"back real",5,1,8
"back really",7,1,7
"back road",8,1,4
"back room",16,1,7
"back s",16,1,24
"back said",4,1,2
"back school",26,4,47
"back seat",14,3,9
"back second",7,1,2
"back see",21,1,18
"back session",1,1,2
"back side",5,1,2
"back soon",23,1,58
"back south",2,1,4
"back square",2,1,2
"back start",5,1,5
"back stock",1,1,3
"back story",12,1,1
"back super",1,1,2
"back team",2,1,4
"back time",34,3,28
"back tuesday",7,1,1
"back two",5,2,2
"back us",13,1,17
"back wall",5,1,1
"back will",12,1,6
"back winning",1,1,1
"back work",44,2,63
"back writing",1,1,9
"back yard",24,2,10
"back year",4,2,3
"background music",3,1,4
"bad behavior",3,1,3
"bad d",1,1,3
"bad date",1,1,1
"bad day",11,1,35
"bad deal",1,1,1
"bad decision",2,2,2
"bad decisions",5,1,6
"bad experiences",1,1,1
"bad feelings",1,1,1
"bad guy",13,2,14
"bad idea",14,3,32
"bad job",1,1,1
"bad karma",1,1,3
"bad know",1,1,2
"bad little",1,1,1
"bad m",8,1,26
"bad news",23,4,46
"bad one",8,2,13
"bad shot",1,1,3
"bad still",2,1,4
"bad thing",28,2,36
"bad time",3,1,7
"bad year",1,1,4
"bag s",5,1,1
"bailey s",2,1,7
"bake sale",4,1,7
"baked goods",8,2,6
"baker s",11,2,3
"baking powder",22,1,1
"baking soda",33,1,3
"balance budget",1,1,1
"balancing act",1,2,1
"ball back",2,1,2
"ball game",7,1,6
"ball play",1,1,2
"ball rolling",8,1,2
"ball s",2,1,3
"ball twice",1,1,1
"baltimore city",1,1,3
"baltimore md",1,1,1
"baltimore orioles",1,1,2
"baltimore ravens",1,1,3
"baltimore sun",3,2,3
"band class",1,1,1
"band last",1,1,1
"band members",5,1,4
"band s",21,3,6
"band together",3,1,2
"bank america",5,5,7
"bank can",1,1,2
"bank gaza",2,1,1
"bank s",6,3,2
"bank will",4,2,2
"banks may",1,1,1
"baptist church",4,5,8
"bar chocolate",1,1,1
"bar now",3,1,3
"barack obama",26,19,15
"barack obama s",2,6,3
"barbara johnson",1,1,1
"barbecue sauce",3,1,1
"barely 10",1,1,1
"barely enough",3,3,2
"barely function",1,1,1
"barely see",6,1,2
"barnes &",11,6,7
"barnes & noble",10,5,6
"baron cohen",1,2,4
"barrel oil",2,1,1
"barry trotz",1,1,1
"baseball games",1,1,5
"baseball players",1,1,5
"baseball s",1,3,3
"baseball team",2,3,12
"based diet",2,1,1
"based popular",1,1,1
"based ve",3,1,2
"bases loaded",1,3,14
"basketball football",1,1,2
"basketball game",2,1,20
"basketball games",2,1,5
"basketball player",3,2,5
"basketball players",3,1,5
"basketball team",1,3,16
"basketball teams",1,2,2
"basketball tournament",2,1,5
"bass line",1,1,1
"baton rouge",2,2,10
"batting average",2,2,2
"battle cancer",5,1,6
"bay area",10,8,36
"bayern munich",2,1,1
"beach club",1,1,3
"beach county",3,2,1
"bear weight",2,1,1
"beat em",1,1,2
"beaten death",2,1,1
"beautiful amazing",2,1,1
"beautiful music",2,1,5
"beautiful time",4,1,5
"beautiful time year",3,1,1
"beauty pageant",3,1,1
"became expensive",1,1,1
"became first",7,2,3
"became friends",2,2,2
"became good",2,1,1
"became good friends",1,1,1
"became known",3,1,1
"became one",4,1,2
"become accustomed",3,1,2
"become big",2,1,1
"become law",4,2,1
"become like",6,1,2
"become member",1,1,4
"become one",19,2,7
"become president",1,1,1
"become self",1,1,2
"bed &",2,1,7
"bed & breakfast",2,1,1
"bed get",2,1,1
"bed rest",3,1,2
"bed without",1,1,2
"bee bee",1,2,1
"beecher stowe",1,1,1
"beef pork",2,1,1
"beer battered",5,1,4
"beer fest",2,1,2
"beer geeks",4,1,1
"beer night",1,2,8
"beer s",15,1,5
"beer will",2,1,5
"beer wine",5,1,7
"beethoven s",3,2,2
"begin describe",3,1,4
"begin making",1,1,1
"begin soon",3,1,1
"begin today",3,1,2
"beginning end",8,1,7
"beginning feel",4,1,3
"beginning just",2,1,1
"beginning look",1,1,1
"begins 10",1,1,2
"behavior will",2,1,2
"behind bar",4,1,4
"behind bars",4,1,3
"behind scenes",17,2,29
"behind schedule",1,1,2
"behind wheel",2,1,3
"believe anything",5,1,7
"believe girl",2,1,1
"believe going",2,1,3
"believe great",3,1,5
"believe just",8,1,13
"believe kind",2,1,1
"believe little",3,1,1
"believe ll",5,1,7
"believe lot",3,1,2
"believe m",7,1,33
"believe need",2,1,1
"believe one",11,1,7
"believe s",33,1,36
"believe said",2,2,2
"believe say",3,1,4
"believe something",7,1,6
"believe star",1,1,1
"believe us",2,1,1
"believe ve",7,1,8
"believe will",18,3,19
"believed everything",1,1,1
"believes s",4,1,1
"bell pepper",7,1,4
"bell peppers",4,1,3
"bells whistles",5,1,2
"ben s",6,2,7
"bench press",1,1,3
"benefit doubt",3,1,3
"benefits will",2,1,1
"bennett s",3,2,3
"bernie sanders",1,1,1
"berry farm",3,1,2
"best actor",3,1,2
"best answer",3,1,4
"best best",3,1,13
"best bet",5,2,5
"best buy",4,2,14
"best can",35,3,14
"best can now",1,1,1
"best case",4,1,4
"best chance",4,3,4
"best deals",3,1,8
"best decision",4,1,6
"best defense",1,1,1
"best dog",2,1,1
"best dressed",1,1,7
"best ever",9,1,16
"best everything",3,2,2
"best family",3,1,4
"best film",4,1,1
"best films",3,2,1
"best first",2,1,7
"best fit",1,1,1
"best friend",85,3,186
"best friends",35,2,80
"best game",2,1,9
"best get",9,1,6
"best gift",4,2,6
"best guess",2,2,2
"best interest",12,1,7
"best job",4,2,5
"best just",1,1,3
"best known",19,5,2
"best line",4,1,7
"best match",1,1,2
"best name",1,1,1
"best part",43,2,64
"best parts",5,1,2
"best picture",4,2,9
"best play",2,1,4
"best player",1,2,11
"best players",1,2,8
"best record",1,1,3
"best results",4,1,2
"best sandwich",1,1,2
"best save",1,1,1
"best season",2,1,2
"best seller",10,1,4
"best show",3,1,40
"best southern",1,1,1
"best thing",37,1,79
"best time",19,2,33
"best track",1,1,1
"best two",1,1,1
"best ve",7,1,12
"best way",48,6,82
"best way keep",1,1,1
"best way learn",2,1,2
"best ways",3,1,8
"best world",1,1,2
"best year",3,1,7
"bet know",1,1,4
"bet will",1,1,5
"better able",6,1,2
"better anyone",4,2,2
"better anyone else",1,1,1
"better average",2,1,2
"better care",3,1,2
"better communication",3,1,1
"better days",4,1,3
"better done",1,1,1
"better ever",3,1,9
"better expected",3,2,3
"better get",18,2,49
"better give",3,1,1
"better got",2,1,4
"better health",3,1,3
"better job",11,2,7
"better job keeping",1,1,1
"better kind",1,1,1
"better known",13,1,2
"better long",1,1,4
"better nothing",4,1,5
"better now",13,2,26
"better part",15,1,8
"better people",8,1,8
"better perfect",1,1,1
"better person",15,1,8
"better play",1,1,3
"better prepared",1,2,1
"better quality",6,1,3
"better quality life",1,1,1
"better re",2,1,8
"better really",1,1,4
"better reason",1,1,1
"better served",1,1,1
"better situation",1,1,1
"better start",5,1,15
"better still",10,1,6
"better support",2,1,3
"better time",11,1,15
"better tomorrow",1,1,9
"better tonight",1,1,5
"better understanding",8,1,3
"better ve",4,1,2
"better way",23,1,37
"better without",4,1,7
"better working",3,1,1
"better yet",18,2,16
"beverly hills",5,3,13
"beyond control",4,1,3
"beyond repair",2,1,1
"big 10",3,1,7
"big 6",2,1,1
"big area",1,1,1
"big baby",2,1,3
"big band",1,1,8
"big bank",1,1,3
"big banks",1,2,2
"big bend",1,1,1
"big box",2,1,1
"big c",3,1,1
"big change",6,1,3
"big chunks",1,1,1
"big cities",1,1,1
"big city",14,3,11
"big day",14,1,48
"big deal",55,1,47
"big difference",10,5,7
"big double",1,1,1
"big enough",12,3,16
"big events",1,1,2
"big fail",1,1,2
"big fan",13,1,70
"big game",5,2,31
"big games",1,1,4
"big green",2,1,1
"big heart",2,1,4
"big hit",4,1,6
"big house",4,1,2
"big kids",5,1,1
"big league",3,2,2
"big letters",1,1,1
"big ll",1,1,2
"big mama",2,1,2
"big man",5,1,15
"big men",2,2,2
"big name",5,1,1
"big news",11,1,20
"big o",2,1,1
"big oil",4,1,2
"big one",8,1,16
"big part",15,1,10
"big party",5,1,7
"big picture",12,1,7
"big place",1,1,1
"big plans",5,1,15
"big pot",2,1,1
"big problem",9,1,2
"big projects",1,1,2
"big push",1,1,2
"big red",6,1,8
"big s",2,1,6
"big screen",10,3,24
"big second",1,1,1
"big sky",2,1,1
"big smile",4,2,4
"big ten",1,7,20
"big thanks",5,1,45
"big time",18,4,47
"big toes",1,1,1
"big trip",2,1,3
"big us",1,2,1
"bigger government",1,1,1
"bigger picture",4,1,2
"biggest concern",1,1,1
"biggest difference",1,1,3
"biggest issue",4,1,1
"biggest loser",5,1,7
"biggest mistake",2,2,3
"biggest problem",8,1,3
"biggest thing",5,3,5
"bill already",1,1,1
"bill can",1,2,1
"bill clinton",6,1,9
"bill passed",1,1,1
"bill s",4,5,3
"bill will",2,2,2
"billie jean",1,1,2
"billion annually",1,1,1
"billion dollar",7,2,4
"billion dollars",5,2,11
"billion people",3,1,6
"billions dollars",5,2,1
"billy joel",5,2,3
"billy s",2,1,1
"bin laden",35,11,30
"bin laden s",10,3,4
"birth certificate",13,1,3
"birth child",3,1,1
"birth control",25,3,11
"birth control pills",4,1,1
"birthday boy",4,1,2
"birthday celebrations",2,1,2
"birthday even",1,1,1
"birthday just",2,1,6
"birthday may",1,1,7
"birthday party",30,1,30
"birthday present",9,1,14
"bit different",15,2,1
"bit everything",2,1,2
"bit first",3,1,1
"bit go",2,1,1
"bit higher",2,1,1
"bit like",26,2,8
"bit much",16,1,6
"bit now",5,2,2
"bite sized",3,2,1
"bitter sweet",4,1,4
"black belt",2,1,3
"black cod",2,1,1
"black dress",6,2,2
"black eyed",5,1,8
"black friday",4,1,39
"black hair",11,2,5
"black hole",3,1,7
"black holes",3,1,1
"black keys",3,1,11
"black kid",1,1,2
"black man",13,2,11
"black people",10,2,29
"black pepper",14,1,2
"black president",3,1,1
"black t",2,1,2
"black t shirt",2,1,1
"black white",65,6,19
"black widow",4,1,5
"blaine gabbert",1,1,1
"blake griffin",2,1,17
"blame point",1,1,1
"bless america",1,1,7
"blessed good",2,1,4
"blind spot",1,2,1
"block away",6,1,3
"block light",1,1,1
"block south",1,2,3
"blocked shots",1,1,1
"blog called",8,1,1
"blog s",28,1,5
"blogger s",10,1,2
"blood pressure",30,1,20
"blood sugar",12,2,3
"blow away",2,1,4
"blown save",1,1,2
"blu ray",12,4,23
"blu ray dvd",2,1,2
"blue collar",6,1,2
"blue green",9,1,1
"blue jackets",3,1,1
"blue jays",1,2,4
"blue jeans",3,1,4
"blue light",3,1,1
"blue line",2,1,10
"blue ridge",2,1,1
"blue sea",3,1,4
"blue white",5,2,4
"board 1",1,1,1
"board directors",9,3,7
"board education",3,4,1
"board games",2,1,3
"board member",5,4,10
"board members",4,7,8
"board plane",1,1,5
"board president",1,2,1
"board re",1,1,2
"board s",3,11,5
"board supervisors",1,2,2
"board will",1,1,5
"body art",4,1,1
"body can",7,1,3
"body feels",2,1,3
"body mind",8,2,5
"body moving",2,1,1
"body parts",8,2,3
"body s",23,1,11
"body work",3,1,2
"boise state",1,1,3
"bok choy",2,1,2
"book early",1,1,1
"book even",9,1,2
"book foundation",1,1,1
"book great",6,1,6
"book made",4,1,1
"book now",5,1,16
"book s",39,1,13
"book store",2,1,5
"book years",2,1,1
"booked time",1,1,1
"books first",1,1,3
"books many",2,1,2
"books self",4,1,1
"boot camp",4,1,15
"boot camps",1,1,1
"born april",2,1,2
"born raised",5,3,5
"borrow money",2,1,4
"borrowed money",1,1,1
"boss gets",1,1,1
"boston bruins",1,1,1
"boston globe",2,1,3
"boston s",1,1,9
"bottle s",3,1,1
"bottles just",1,1,1
"bottles wine",3,2,10
"bottom barrel",1,1,1
"bottom line",13,4,13
"bought one",7,2,4
"bought something",1,1,1
"bounced back",1,2,3
"bouncing around",1,1,5
"bowling green",5,1,3
"box office",11,5,23
"boy 2",2,1,1
"boy named",2,1,2
"boy s",34,4,11
"boy said",4,1,3
"boy scout",2,1,3
"boy want",1,1,1
"boys girls",13,3,9
"brad pitt",4,1,11
"bragging rights",1,1,2
"brain cancer",2,1,1
"brain damage",2,1,1
"brain injury",4,1,1
"brand new",64,3,87
"brave enough",6,1,5
"brave man",1,1,2
"break away",4,1,4
"break bank",4,1,1
"break big",1,1,1
"break first",2,1,2
"break law",2,1,1
"break ll",1,1,2
"break one",2,1,4
"breakfast buffet",1,1,1
"breakfast served",1,1,1
"breaking news",2,1,52
"breaking point",4,1,4
"breaks heart",11,1,11
"breast cancer",25,6,23
"brett favre",1,2,7
"brew house",1,1,3
"brewer s",3,2,1
"brewery s",10,1,3
"brian wilson",1,1,4
"brick road",2,1,3
"brick wall",8,1,11
"bride s",2,1,2
"brides grooms",1,1,1
"bridge will",3,1,1
"brief history",2,1,1
"bright blue",5,1,3
"bright green",6,1,1
"bright idea",3,1,3
"bring back",23,1,59
"bring different",1,1,1
"bring home",12,2,17
"bring money",1,1,2
"bring new",10,2,10
"bring one",2,1,8
"bring people",2,1,1
"bring us",12,1,6
"bringing back",11,2,19
"bringing whole",1,1,1
"brings back",12,1,16
"brings home",2,1,1
"brings together",2,1,2
"britain s",16,1,3
"broadcasting live",1,1,2
"broadway show",1,1,6
"broccoli rabe",2,1,2
"broke story",1,1,1
"broke window",1,1,1
"broken well",2,1,1
"brother another",1,1,1
"brother law",22,1,9
"brother s",17,1,25
"brother sister",14,2,7
"brought attention",6,1,1
"brought back",22,2,11
"brought first",2,1,1
"brought home",22,1,5
